Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,AI_Analyst_Overlap,First_Seen,Last_Seen,Description
Databricks,Emerging Enterprise Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=7716357002,United States,2026-03-05,55,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,Emerging Enterprise Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8440902002,"Tokyo, Japan",2026-04-01,28,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-08,2026-04-29,
Databricks,Emerging Enterprise Hunter Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8478702002,"London, United Kingdom",2026-03-30,30,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,Emerging Enterprise Hunter Account Executive (Mumbai),https://databricks.com/company/careers/open-positions/job?gh_jid=8438930002,"Mumbai, India",2026-03-20,40,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL""]",5.2,2.0,no,2026-04-08,2026-04-29,
Databricks,Engagement Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=8501186002,"Tokyo, Japan",2026-04-17,12,Operations,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",1.7,0.0,no,2026-04-17,2026-04-29,
Databricks,Engineering Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=5313313002,"Amsterdam, Netherlands",2026-02-19,69,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,no,2026-03-26,2026-04-29,
Databricks,Engineering Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=7439442002,"Bengaluru, India",2026-04-27,2,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",3.9,0.0,no,2026-04-08,2026-04-29,
Databricks,Engineering Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=8476581002,"London, United Kingdom",2026-04-10,19,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",3.9,0.0,no,2026-04-26,2026-04-29,
Databricks,Engineering Manager (Ingestion),https://databricks.com/company/careers/open-positions/job?gh_jid=8357216002,"Bengaluru, India",2026-04-27,2,Engineering,Manager,Warehouse/Processing,ETL/Integration,"[""ETL/Integration""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",5.6,0.0,no,2026-04-08,2026-04-29,
Databricks,Engineering Manager - App Frameworks,https://databricks.com/company/careers/open-positions/job?gh_jid=8510921002,"Mountain View, California",2026-04-20,9,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,no,2026-04-21,2026-04-29,
Databricks,Engineering Manager - Compute Infra,https://databricks.com/company/careers/open-positions/job?gh_jid=6736119002,"Mountain View, California; San Francisco, California",2026-02-19,69,Engineering,Manager,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,no,2026-03-26,2026-04-29,
Databricks,Engineering Manager - Core Experiences,https://databricks.com/company/careers/open-positions/job?gh_jid=7006090002,"Bengaluru, India",2026-04-27,2,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""MANAGEMENT"", ""SQL""]",5.6,0.0,no,2026-04-28,2026-04-29,
Databricks,Engineering Manager - Databricks SQL Control Plane,https://databricks.com/company/careers/open-positions/job?gh_jid=8472398002,"Mountain View, California",2026-03-20,40,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",DATABRICKS,"[""DATABRICKS"", ""SQL""]",6.1,0.0,no,2026-03-26,2026-04-29,
Databricks,Engineering Manager - Identity and Access Management (IAM),https://databricks.com/company/careers/open-positions/job?gh_jid=8298018002,"Mountain View, California",2026-04-07,22,Security,Manager,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",MANAGEMENT,"[""MANAGEMENT"", ""IAM"", ""ENGINEERING""]",1.7,0.0,no,2026-04-08,2026-04-29,
Databricks,Engineering Manager - Notebook Dataplane,https://databricks.com/company/careers/open-positions/job?gh_jid=8190108002,"San Francisco, California",2026-02-25,63,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",ENGINEERING,"[""ENGINEERING"", ""MANAGEMENT""]",3.9,0.0,no,2026-03-26,2026-04-29,
Databricks,Engineering Manager - Pipelines Engine,https://databricks.com/company/careers/open-positions/job?gh_jid=8467083002,"Mountain View, California; San Francisco, California",2026-03-17,43,Engineering,Manager,Warehouse/Processing,ETL/Integration,"[""ETL/Integration""]",ENGINEERING,"[""ENGINEERING"", ""ETL"", ""SQL"", ""PYTHON"", ""MANAGEMENT""]",8.9,0.0,no,2026-03-26,2026-04-29,
Databricks,Engineering Manager - Platform Reliability,https://databricks.com/company/careers/open-positions/job?gh_jid=8476543002,"London, United Kingdom",2026-04-08,21,Engineering,Manager,Warehouse/Processing,Data Observability,"[""Data Observability""]",ENGINEERING,"[""ENGINEERING"", ""DEVOPS"", ""ANALYTICS"", ""SQL"", ""MANAGEMENT""]",7.2,0.0,no,2026-04-08,2026-04-29,
Databricks,Engineering Manager - UI Platform,https://databricks.com/company/careers/open-positions/job?gh_jid=8013809002,"Seattle, Washington",2026-02-19,69,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",UI,"[""UI"", ""ENGINEERING"", ""DEVOPS"", ""MANAGEMENT""]",3.9,0.0,no,2026-03-26,2026-04-29,
Databricks,"Engineering Manager, Spark Connect",https://databricks.com/company/careers/open-positions/job?gh_jid=8502969002,"Bellevue, Washington",2026-04-10,19,Engineering,Manager,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",SPARK,"[""SPARK"", ""ENGINEERING"", ""MANAGEMENT""]",2.8,0.0,no,2026-04-11,2026-04-29,
Databricks,Enterprise Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8194918002,"Seoul, South Korea",2026-03-24,36,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8470125002,China,2026-03-19,41,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,yes,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8390456002,Singapore,2026-03-19,41,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - Digital Native,https://databricks.com/company/careers/open-positions/job?gh_jid=8456404002,"Tokyo, Japan",2026-04-01,28,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - FSI,https://databricks.com/company/careers/open-positions/job?gh_jid=8440900002,"Tokyo, Japan",2026-04-07,22,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,yes,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - Financial Services,https://databricks.com/company/careers/open-positions/job?gh_jid=8482144002,"Montréal, Canada",2026-03-30,30,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,yes,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - Financial Services,https://databricks.com/company/careers/open-positions/job?gh_jid=8480190002,"New York City, New York; Remote - Washington D.C.",2026-03-26,34,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - Hunter (New Logo),https://databricks.com/company/careers/open-positions/job?gh_jid=8390460002,"Tokyo, Japan",2026-03-25,35,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - Kansai Region,https://databricks.com/company/careers/open-positions/job?gh_jid=8294402002,Japan,2026-02-25,63,Sales,Mid,Warehouse/Processing,ML/AI infra,"[""ML/AI infra""]",ML,"[""ML"", ""AI"", ""PYTHON"", ""SQL""]",5.2,2.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Account Executive - Public Sector,https://databricks.com/company/careers/open-positions/job?gh_jid=8440922002,"Tokyo, Japan",2026-04-26,3,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-27,2026-04-29,
Databricks,Enterprise Account Executive - m/f/d,https://databricks.com/company/careers/open-positions/job?gh_jid=8461154002,"Munich, Germany",2026-03-17,43,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,"Enterprise Account Executive, Federal Civilian",https://databricks.com/company/careers/open-positions/job?gh_jid=8351958002,United States,2026-04-23,6,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-23,2026-04-29,
Databricks,"Enterprise Account Executive, Financial Services",https://databricks.com/company/careers/open-positions/job?gh_jid=8350611002,"Boston, Massachusetts; Connecticut; New Jersey; New York City, New York",2026-03-30,30,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,"Enterprise Account Executive, Healthcare",https://databricks.com/company/careers/open-positions/job?gh_jid=8417773002,New Jersey; Remote - New York; Remote - Pennsylvania,2026-04-20,9,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-21,2026-04-29,
Databricks,"Enterprise Account Executive, New Business",https://databricks.com/company/careers/open-positions/job?gh_jid=8509691002,"Milan, Italy",2026-04-23,6,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-23,2026-04-29,
Databricks,"Enterprise Account Executive, Public Sector",https://databricks.com/company/careers/open-positions/job?gh_jid=8346291002,"Ottawa, Canada",2026-03-06,54,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Geo Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8346295002,"Toronto, Canada",2026-03-30,30,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Hunter Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=7851145002,"Paris, France",2026-03-19,41,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-08,2026-04-29,
Databricks,Enterprise Hunter Account Executive (FSI - North),https://databricks.com/company/careers/open-positions/job?gh_jid=8438952002,"Delhi, India",2026-03-20,40,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,"Enterprise Hunter Account Executive, 4th Estate",https://databricks.com/company/careers/open-positions/job?gh_jid=8438281002,United States,2026-04-01,28,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,"Enterprise Sales Director, Energy & Utilities",https://databricks.com/company/careers/open-positions/job?gh_jid=8394014002,"London, United Kingdom",2026-02-25,63,Sales,Director+,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ANALYTICS,"[""ANALYTICS""]",3.6,1.0,no,2026-03-26,2026-04-29,
Databricks,Executive Assistant,https://databricks.com/company/careers/open-positions/job?gh_jid=8487325002,"San Francisco, California",2026-04-14,15,Operations,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],2.4,0.0,no,2026-04-15,2026-04-29,
Databricks,Executive Assistant,https://databricks.com/company/careers/open-positions/job?gh_jid=8229672002,Costa Rica,2026-04-21,8,Operations,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],1.3,0.0,no,2026-04-22,2026-04-29,
Databricks,Executive IT Support,https://databricks.com/company/careers/open-positions/job?gh_jid=8192404002,"Mountain View, California",2026-04-02,27,Operations,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",,[],1.3,0.0,no,2026-04-08,2026-04-29,
Databricks,Federal Senior Security Assurance Engineer,https://databricks.com/company/careers/open-positions/job?gh_jid=8435970002,United States,2026-03-24,36,Security,Senior,Warehouse/Processing,Security / Compliance,"[""Security / Compliance""]",SECURITY,"[""SECURITY""]",2.8,1.0,no,2026-03-26,2026-04-29,
Databricks,"Field Engineering, Data Warehousing Product Specialist",https://databricks.com/company/careers/open-positions/job?gh_jid=8151567002,Singapore,2026-03-17,43,Engineering,Mid,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",PRODUCT,"[""PRODUCT"", ""ENGINEERING""]",3.5,0.0,yes,2026-03-26,2026-04-29,
Databricks,Finance Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=8182383002,"Mountain View, California; San Francisco, California",2026-03-02,58,Finance,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,no,2026-03-26,2026-04-29,
Databricks,Finance Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=8449854002,"Mountain View, California; New York City, New York; San Francisco, California",2026-04-23,6,Finance,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,no,2026-04-08,2026-04-29,
Databricks,Finance Manager,https://databricks.com/company/careers/open-positions/job?gh_jid=8414470002,"Bellevue, Washington; Denver, Colorado; Mountain View, California; San Francisco, California; Seattle, Washington",2026-02-25,63,Finance,Manager,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",MANAGEMENT,"[""MANAGEMENT""]",2.8,0.0,no,2026-03-26,2026-04-29,
Databricks,Financial Analyst,https://databricks.com/company/careers/open-positions/job?gh_jid=8414474002,"Bellevue, Washington; Mountain View, California; San Francisco, California; Seattle, Washington",2026-04-26,3,Finance,Mid,Warehouse/Processing,Corporate Functions,"[""Corporate Functions""]",ANALYTICS,"[""ANALYTICS"", ""SQL""]",4.1,0.0,no,2026-04-08,2026-04-29,
Databricks,Forward Deployment Engineer,https://databricks.com/company/careers/open-positions/job?gh_jid=8251125002,"Sydney, Australia",2026-04-28,1,Engineering,Mid,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING""]",2.4,0.0,yes,2026-04-29,2026-04-29,
Databricks,Forward Deployment Engineer,https://databricks.com/company/careers/open-positions/job?gh_jid=8373538002,Singapore,2026-04-28,1,Engineering,Mid,Warehouse/Processing,Cloud Infrastructure,"[""Cloud Infrastructure""]",ENGINEERING,"[""ENGINEERING""]",2.4,0.0,yes,2026-04-29,2026-04-29,
Databricks,Geo Core Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8441857002,"Western Australia, Australia",2026-04-15,14,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.1,0.0,no,2026-04-16,2026-04-29,
Databricks,Geo Core Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8396678002,New York,2026-03-31,29,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.1,0.0,no,2026-04-08,2026-04-29,
Databricks,Geo Core Account Executive - Mixed industries,https://databricks.com/company/careers/open-positions/job?gh_jid=8461158002,"Zürich, Switzerland",2026-04-08,21,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",2.9,0.0,no,2026-04-08,2026-04-29,
Databricks,"Geo Core Account Executive - Oil, Gas & Energy",https://databricks.com/company/careers/open-positions/job?gh_jid=8439679002,Texas,2026-03-03,57,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",2.9,0.0,no,2026-04-08,2026-04-29,
Databricks,Geo Core Account Executive - Portugal Market,https://databricks.com/company/careers/open-positions/job?gh_jid=8510406002,Madrid,2026-04-20,9,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",2.9,0.0,no,2026-04-21,2026-04-29,
Databricks,Geo Core Account Executive - UAE,https://databricks.com/company/careers/open-positions/job?gh_jid=8518847002,"London, United Kingdom",2026-04-23,6,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",ENGINEERING,"[""ENGINEERING"", ""PYTHON"", ""SQL""]",4.1,0.0,no,2026-04-23,2026-04-29,
Databricks,Geo Hunter Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=8464996002,United States,2026-04-27,2,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-27,2026-04-29,
Databricks,Geo Hunter Account Executive,https://databricks.com/company/careers/open-positions/job?gh_jid=7675324002,"Sao Paulo, Brazil",2026-04-14,15,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],1.3,0.0,no,2026-04-15,2026-04-29,
Databricks,"Geo Hunter Account Executive, Healthcare",https://databricks.com/company/careers/open-positions/job?gh_jid=8438286002,Central - United States; Northeast - United States,2026-03-31,29,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
Databricks,"Geo Hunter Account Executive, Manufacturing",https://databricks.com/company/careers/open-positions/job?gh_jid=8438296002,Central - United States; West Coast - United States,2026-03-18,42,Sales,Mid,Warehouse/Processing,Go-to-Market,"[""Go-to-Market""]",,[],2.4,0.0,no,2026-04-08,2026-04-29,
